ANO,FASE,FECHA,LOCAL,GOLESLOCAL,GOLESVISITA,VISITA
2015_2016,clausura,Jornada 12 08 - 11 Abr,U. de Conce,1,0,Wanderers
2015_2016,clausura,Jornada 12 08 - 11 Abr,U. de Chile,2,1,D. Iquique
2015_2016,clausura,Jornada 12 08 - 11 Abr,Palestino,0,2,Antofagasta
2015_2016,clausura,Jornada 12 08 - 11 Abr,Cobresal,3,2,Huachipato
2015_2016,clausura,Jornada 12 08 - 11 Abr,O Higgins,3,0,Colo Colo
2015_2016,clausura,Jornada 12 08 - 11 Abr,CD San Luis,3,1,U. La Calera
2015_2016,clausura,Jornada 12 08 - 11 Abr,A. Italiano,1,1,U. Espanola
2015_2016,clausura,Jornada 12 08 - 11 Abr,SM Arica,3,2,U. Catolica
2015_2016,clausura,Jornada 13 16 - 23 Abr,O Higgins,4,3,CD San Luis
2015_2016,clausura,Jornada 13 16 - 23 Abr,Antofagasta,2,1,Cobresal
2015_2016,clausura,Jornada 13 16 - 23 Abr,Huachipato,0,3,A. Italiano
2015_2016,clausura,Jornada 13 16 - 23 Abr,U. Espanola,2,2,Wanderers
2015_2016,clausura,Jornada 13 16 - 23 Abr,SM Arica,0,1,D. Iquique
2015_2016,clausura,Jornada 13 16 - 23 Abr,U. La Calera,1,2,U. de Conce
2015_2016,clausura,Jornada 13 16 - 23 Abr,Colo Colo,1,3,Palestino
2015_2016,clausura,Jornada 14 23 - 26 Abr,U. de Chile,2,2,U. La Calera
2015_2016,clausura,Jornada 14 23 - 26 Abr,CD San Luis,1,0,U. Catolica
2015_2016,clausura,Jornada 14 23 - 26 Abr,Palestino,1,1,Huachipato
2015_2016,clausura,Jornada 14 23 - 26 Abr,D. Iquique,2,3,U. Espanola
2015_2016,clausura,Jornada 14 23 - 26 Abr,A. Italiano,0,0,SM Arica
2015_2016,clausura,Jornada 14 23 - 26 Abr,Cobresal,2,3,O Higgins
2015_2016,clausura,Jornada 14 23 - 26 Abr,U. de Conce,0,2,Colo Colo
2015_2016,clausura,Jornada 14 23 - 26 Abr,Wanderers,1,1,Antofagasta
2015_2016,clausura,Jornada 15 29 - 30 Abr,Antofagasta,1,1,CD San Luis
2015_2016,clausura,Jornada 15 29 - 30 Abr,U. Espanola,1,1,Cobresal
2015_2016,clausura,Jornada 15 29 - 30 Abr,SM Arica,2,3,Palestino
2015_2016,clausura,Jornada 15 29 - 30 Abr,U. Catolica,2,1,A. Italiano
2015_2016,clausura,Jornada 15 29 - 30 Abr,O Higgins,1,2,U. de Conce
2015_2016,clausura,Jornada 15 29 - 30 Abr,Colo Colo,2,1,Wanderers
2015_2016,clausura,Jornada 15 29 - 30 Abr,U. La Calera,2,4,D. Iquique
2015_2016,clausura,Jornada 15 29 - 30 Abr,Huachipato,4,2,U. de Chile
2015_2016,apertura,Jornada 1 25 - 27 Jul,U. La Calera,1,0,O Higgins
2015_2016,apertura,Jornada 1 25 - 27 Jul,U. de Conce,2,0,Huachipato
2015_2016,apertura,Jornada 1 25 - 27 Jul,D. Iquique,0,2,U. Catolica
2015_2016,apertura,Jornada 1 25 - 27 Jul,U. Espanola,1,2,Colo Colo
2015_2016,apertura,Jornada 1 25 - 27 Jul,Cobresal,1,1,CD San Luis
2015_2016,apertura,Jornada 1 25 - 27 Jul,Wanderers,1,1,SM Arica
2015_2016,apertura,Jornada 1 25 - 27 Jul,U. de Chile,1,1,Antofagasta
2015_2016,apertura,Jornada 2 07 Ago - 06 Sep,Antofagasta,1,4,U. de Conce
2015_2016,apertura,Jornada 2 07 Ago - 06 Sep,U. Catolica,3,1,U. La Calera
2015_2016,apertura,Jornada 2 07 Ago - 06 Sep,Huachipato,2,1,D. Iquique
2015_2016,apertura,Jornada 2 07 Ago - 06 Sep,SM Arica,1,2,Cobresal
2015_2016,apertura,Jornada 2 07 Ago - 06 Sep,CD San Luis,0,1,Wanderers
2015_2016,apertura,Jornada 2 07 Ago - 06 Sep,Colo Colo,4,1,A. Italiano
2015_2016,apertura,Jornada 2 07 Ago - 06 Sep,Palestino,2,1,U. Espanola
2015_2016,apertura,Jornada 2 07 Ago - 06 Sep,O Higgins,2,2,U. de Chile
2015_2016,apertura,Jornada 3 14 - 17 Ago,U. de Conce,1,0,Palestino
2015_2016,apertura,Jornada 3 14 - 17 Ago,D. Iquique,2,5,O Higgins
2015_2016,apertura,Jornada 3 14 - 17 Ago,U. Espanola,2,2,Huachipato
2015_2016,apertura,Jornada 3 14 - 17 Ago,Wanderers,2,2,U. Catolica
2015_2016,apertura,Jornada 3 14 - 17 Ago,U. La Calera,1,4,SM Arica
2015_2016,apertura,Jornada 3 14 - 17 Ago,A. Italiano,0,0,Antofagasta
2015_2016,apertura,Jornada 3 14 - 17 Ago,Cobresal,2,3,Colo Colo
2015_2016,apertura,Jornada 3 14 - 17 Ago,U. de Chile,4,2,CD San Luis
2015_2016,apertura,Jornada 4 22 - 24 Ago,Antofagasta,0,2,U. Espanola
2015_2016,apertura,Jornada 4 22 - 24 Ago,Palestino,3,1,Cobresal
2015_2016,apertura,Jornada 4 22 - 24 Ago,Huachipato,1,1,U. La Calera
2015_2016,apertura,Jornada 4 22 - 24 Ago,O Higgins,1,0,Wanderers
2015_2016,apertura,Jornada 4 22 - 24 Ago,CD San Luis,0,0,A. Italiano
2015_2016,apertura,Jornada 4 22 - 24 Ago,SM Arica,0,1,U. de Chile
2015_2016,apertura,Jornada 4 22 - 24 Ago,Colo Colo,1,0,D. Iquique
2015_2016,apertura,Jornada 4 22 - 24 Ago,U. Catolica,2,1,U. de Conce
2015_2016,apertura,Jornada 5 28 - 31 Ago,O Higgins,3,1,SM Arica
2015_2016,apertura,Jornada 5 28 - 31 Ago,Wanderers,3,1,Huachipato
2015_2016,apertura,Jornada 5 28 - 31 Ago,U. de Conce,3,1,Cobresal
2015_2016,apertura,Jornada 5 28 - 31 Ago,U. La Calera,1,2,A. Italiano
2015_2016,apertura,Jornada 5 28 - 31 Ago,D. Iquique,2,1,CD San Luis
2015_2016,apertura,Jornada 5 28 - 31 Ago,Antofagasta,0,1,Colo Colo
2015_2016,apertura,Jornada 5 28 - 31 Ago,U. de Chile,4,4,Palestino
2015_2016,apertura,Jornada 5 28 - 31 Ago,U. Espanola,2,0,U. Catolica
2015_2016,apertura,Jornada 6 12 - 15 Sep,A. Italiano,3,1,U. de Chile
2015_2016,apertura,Jornada 6 12 - 15 Sep,Cobresal,1,2,D. Iquique
2015_2016,apertura,Jornada 6 12 - 15 Sep,Huachipato,1,0,Antofagasta
2015_2016,apertura,Jornada 6 12 - 15 Sep,U. Catolica,5,0,O Higgins
2015_2016,apertura,Jornada 6 12 - 15 Sep,CD San Luis,0,4,U. Espanola
2015_2016,apertura,Jornada 6 12 - 15 Sep,Palestino,2,0,Wanderers
2015_2016,apertura,Jornada 6 12 - 15 Sep,Colo Colo,3,1,U. La Calera
2015_2016,apertura,Jornada 6 12 - 15 Sep,SM Arica,4,1,U. de Conce
2015_2016,apertura,Jornada 7 23 - 28 Sep,O Higgins,3,2,A. Italiano
2015_2016,apertura,Jornada 7 23 - 28 Sep,U. de Chile,2,1,Cobresal
2015_2016,apertura,Jornada 7 23 - 28 Sep,D. Iquique,0,2,Palestino
2015_2016,apertura,Jornada 7 23 - 28 Sep,U. Espanola,2,4,U. de Conce
2015_2016,apertura,Jornada 7 23 - 28 Sep,Huachipato,0,1,U. Catolica
2015_2016,apertura,Jornada 7 23 - 28 Sep,Wanderers,1,0,U. La Calera
2015_2016,apertura,Jornada 7 23 - 28 Sep,Antofagasta,0,1,SM Arica
2015_2016,apertura,Jornada 7 23 - 28 Sep,CD San Luis,0,1,Colo Colo
2015_2016,apertura,Jornada 8 02 - 04 Oct,A. Italiano,2,1,D. Iquique
2015_2016,apertura,Jornada 8 02 - 04 Oct,SM Arica,2,0,Huachipato
2015_2016,apertura,Jornada 8 02 - 04 Oct,Palestino,1,0,O Higgins
2015_2016,apertura,Jornada 8 02 - 04 Oct,U. de Conce,1,0,CD San Luis
2015_2016,apertura,Jornada 8 02 - 04 Oct,U. de Chile,1,1,U. Espanola
2015_2016,apertura,Jornada 8 02 - 04 Oct,U. Catolica,2,1,Colo Colo
2015_2016,apertura,Jornada 8 02 - 04 Oct,Cobresal,2,0,Wanderers
2015_2016,apertura,Jornada 8 02 - 04 Oct,U. La Calera,2,0,Antofagasta
2015_2016,apertura,Jornada 9 15 - 19 Oct,U. Espanola,4,0,U. La Calera
2015_2016,apertura,Jornada 9 15 - 19 Oct,Cobresal,1,2,A. Italiano
2015_2016,apertura,Jornada 9 15 - 19 Oct,O Higgins,1,0,Huachipato
2015_2016,apertura,Jornada 9 15 - 19 Oct,CD San Luis,6,2,Palestino
2015_2016,apertura,Jornada 9 15 - 19 Oct,Antofagasta,2,1,U. Catolica
2015_2016,apertura,Jornada 9 15 - 19 Oct,Wanderers,2,2,D. Iquique
2015_2016,apertura,Jornada 9 15 - 19 Oct,U. de Conce,4,1,U. de Chile
2015_2016,apertura,Jornada 9 15 - 19 Oct,Colo Colo,0,1,SM Arica
2015_2016,apertura,Jornada 10 24 - 26 Oct,U. La Calera,0,2,Cobresal
2015_2016,apertura,Jornada 10 24 - 26 Oct,SM Arica,0,1,CD San Luis
2015_2016,apertura,Jornada 10 24 - 26 Oct,Huachipato,1,2,Colo Colo
2015_2016,apertura,Jornada 10 24 - 26 Oct,U. Catolica,2,0,Palestino
2015_2016,apertura,Jornada 10 24 - 26 Oct,U. Espanola,1,2,O Higgins
2015_2016,apertura,Jornada 10 24 - 26 Oct,D. Iquique,1,1,Antofagasta
2015_2016,apertura,Jornada 10 24 - 26 Oct,U. de Chile,0,1,Wanderers
2015_2016,apertura,Jornada 10 24 - 26 Oct,A. Italiano,2,1,U. de Conce
2015_2016,apertura,Jornada 11 30 Oct - 02 Nov,CD San Luis,2,3,Huachipato
2015_2016,apertura,Jornada 11 30 Oct - 02 Nov,SM Arica,1,1,U. Espanola
2015_2016,apertura,Jornada 11 30 Oct - 02 Nov,Colo Colo,2,0,U. de Chile
2015_2016,apertura,Jornada 11 30 Oct - 02 Nov,U. de Conce,1,1,D. Iquique
2015_2016,apertura,Jornada 11 30 Oct - 02 Nov,O Higgins,1,1,Antofagasta
2015_2016,apertura,Jornada 11 30 Oct - 02 Nov,Palestino,1,1,U. La Calera
2015_2016,apertura,Jornada 11 30 Oct - 02 Nov,Cobresal,2,5,U. Catolica
2015_2016,apertura,Jornada 11 30 Oct - 02 Nov,A. Italiano,1,1,Wanderers
2015_2016,apertura,Jornada 12 06 - 09 Nov,U. Espanola,3,2,A. Italiano
2015_2016,apertura,Jornada 12 06 - 09 Nov,Antofagasta,0,2,Palestino
2015_2016,apertura,Jornada 12 06 - 09 Nov,U. Catolica,5,1,SM Arica
2015_2016,apertura,Jornada 12 06 - 09 Nov,D. Iquique,5,3,U. de Chile
2015_2016,apertura,Jornada 12 06 - 09 Nov,U. La Calera,0,2,CD San Luis
2015_2016,apertura,Jornada 12 06 - 09 Nov,Colo Colo,2,1,O Higgins
2015_2016,apertura,Jornada 12 06 - 09 Nov,Huachipato,2,0,Cobresal
2015_2016,apertura,Jornada 12 06 - 09 Nov,Wanderers,1,2,U. de Conce
2015_2016,apertura,Jornada 13 20 - 23 Nov,CD San Luis,2,1,O Higgins
2015_2016,apertura,Jornada 13 20 - 23 Nov,U. de Conce,1,2,U. La Calera
2015_2016,apertura,Jornada 13 20 - 23 Nov,A. Italiano,2,2,Huachipato
2015_2016,apertura,Jornada 13 20 - 23 Nov,Cobresal,3,1,Antofagasta
2015_2016,apertura,Jornada 13 20 - 23 Nov,Palestino,2,0,Colo Colo
2015_2016,apertura,Jornada 13 20 - 23 Nov,Wanderers,1,2,U. Espanola
2015_2016,apertura,Jornada 13 20 - 23 Nov,U. de Chile,2,2,U. Catolica
2015_2016,apertura,Jornada 13 20 - 23 Nov,D. Iquique,2,1,SM Arica
2015_2016,apertura,Jornada 14 26 - 30 Nov,Colo Colo,1,0,U. de Conce
2015_2016,apertura,Jornada 14 26 - 30 Nov,U. Catolica,1,0,CD San Luis
2015_2016,apertura,Jornada 14 26 - 30 Nov,U. La Calera,1,0,U. de Chile
2015_2016,apertura,Jornada 14 26 - 30 Nov,Antofagasta,2,2,Wanderers
2015_2016,apertura,Jornada 14 26 - 30 Nov,SM Arica,0,1,A. Italiano
2015_2016,apertura,Jornada 14 26 - 30 Nov,U. Espanola,3,0,D. Iquique
2015_2016,apertura,Jornada 14 26 - 30 Nov,Huachipato,0,0,Palestino
2015_2016,apertura,Jornada 14 26 - 30 Nov,O Higgins,2,0,Cobresal
2015_2016,apertura,Jornada 15 03 Dic - 11 Ene,Wanderers,2,1,Colo Colo
2015_2016,apertura,Jornada 15 03 Dic - 11 Ene,CD San Luis,1,2,Antofagasta
2015_2016,apertura,Jornada 15 03 Dic - 11 Ene,Cobresal,3,1,U. Espanola
2015_2016,apertura,Jornada 15 03 Dic - 11 Ene,U. de Conce,3,1,O Higgins
2015_2016,apertura,Jornada 15 03 Dic - 11 Ene,Palestino,1,0,SM Arica
2015_2016,apertura,Jornada 15 03 Dic - 11 Ene,U. de Chile,2,1,Huachipato
2015_2016,apertura,Jornada 15 03 Dic - 11 Ene,D. Iquique,1,1,U. La Calera
2015_2016,apertura,Jornada 15 03 Dic - 11 Ene,A. Italiano,1,0,U. Catolica
2014_2015,clausura,Jornada 1 02 - 07 Ene,Cobreloa,3,0,Palestino
2014_2015,clausura,Jornada 1 02 - 07 Ene,O Higgins,2,1,U. La Calera
2014_2015,clausura,Jornada 1 02 - 07 Ene,Cobresal,1,1,U. de Chile
2014_2015,clausura,Jornada 1 02 - 07 Ene,Nublense,3,1,Huachipato
2014_2015,clausura,Jornada 1 02 - 07 Ene,Antofagasta,2,3,U. Catolica
2014_2015,clausura,Jornada 1 02 - 07 Ene,U. de Conce,3,1,D. Iquique
2014_2015,clausura,Jornada 1 02 - 07 Ene,Colo Colo,0,1,SM Arica
2014_2015,clausura,Jornada 1 02 - 07 Ene,U. Espanola,0,2,A. Italiano
2014_2015,clausura,Jornada 1 02 - 07 Ene,Barnechea,0,2,Wanderers
2014_2015,clausura,Jornada 2 09 - 11 Ene,Wanderers,0,1,Cobreloa
2014_2015,clausura,Jornada 2 09 - 11 Ene,Huachipato,1,2,U. de Conce
2014_2015,clausura,Jornada 2 09 - 11 Ene,A. Italiano,1,1,Antofagasta
2014_2015,clausura,Jornada 2 09 - 11 Ene,U. de Chile,3,0,O Higgins
2014_2015,clausura,Jornada 2 09 - 11 Ene,U. La Calera,3,0,Barnechea
2014_2015,clausura,Jornada 2 09 - 11 Ene,SM Arica,0,0,Nublense
2014_2015,clausura,Jornada 2 09 - 11 Ene,D. Iquique,3,2,Colo Colo
2014_2015,clausura,Jornada 2 09 - 11 Ene,Palestino,0,1,Cobresal
2014_2015,clausura,Jornada 2 09 - 11 Ene,U. Catolica,0,0,U. Espanola
2014_2015,clausura,Jornada 3 16 - 19 Ene,Barnechea,0,0,A. Italiano
2014_2015,clausura,Jornada 3 16 - 19 Ene,Cobreloa,1,3,U. Catolica
2014_2015,clausura,Jornada 3 16 - 19 Ene,U. de Conce,2,1,O Higgins
2014_2015,clausura,Jornada 3 16 - 19 Ene,Wanderers,3,2,U. de Chile
2014_2015,clausura,Jornada 3 16 - 19 Ene,U. Espanola,1,2,SM Arica
2014_2015,clausura,Jornada 3 16 - 19 Ene,Cobresal,4,2,D. Iquique
2014_2015,clausura,Jornada 3 16 - 19 Ene,Nublense,0,3,Palestino
2014_2015,clausura,Jornada 3 16 - 19 Ene,Antofagasta,3,4,U. La Calera
2014_2015,clausura,Jornada 3 16 - 19 Ene,Colo Colo,2,2,Huachipato
2014_2015,clausura,Jornada 4 30 Ene - 01 Feb,A. Italiano,1,2,Palestino
2014_2015,clausura,Jornada 4 30 Ene - 01 Feb,SM Arica,0,0,Barnechea
2014_2015,clausura,Jornada 4 30 Ene - 01 Feb,O Higgins,0,2,Colo Colo
2014_2015,clausura,Jornada 4 30 Ene - 01 Feb,U. Catolica,2,1,Nublense
2014_2015,clausura,Jornada 4 30 Ene - 01 Feb,Huachipato,2,1,Cobresal
2014_2015,clausura,Jornada 4 30 Ene - 01 Feb,D. Iquique,2,1,Wanderers
2014_2015,clausura,Jornada 4 30 Ene - 01 Feb,U. La Calera,2,0,U. Espanola
2014_2015,clausura,Jornada 4 30 Ene - 01 Feb,U. de Conce,3,2,Cobreloa
2014_2015,clausura,Jornada 4 30 Ene - 01 Feb,U. de Chile,1,3,Antofagasta
2014_2015,clausura,Jornada 5 03 Feb - 25 Mar,Palestino,1,1,Huachipato
2014_2015,clausura,Jornada 5 03 Feb - 25 Mar,U. de Chile,2,3,D. Iquique
2014_2015,clausura,Jornada 5 03 Feb - 25 Mar,Barnechea,1,2,U. de Conce
2014_2015,clausura,Jornada 5 03 Feb - 25 Mar,Cobresal,3,1,A. Italiano
2014_2015,clausura,Jornada 5 03 Feb - 25 Mar,Antofagasta,0,2,SM Arica
2014_2015,clausura,Jornada 5 03 Feb - 25 Mar,U. Espanola,1,3,Colo Colo
2014_2015,clausura,Jornada 5 03 Feb - 25 Mar,Wanderers,2,0,U. Catolica
2014_2015,clausura,Jornada 5 03 Feb - 25 Mar,Cobreloa,0,0,O Higgins
2014_2015,clausura,Jornada 5 03 Feb - 25 Mar,Nublense,1,2,U. La Calera
2014_2015,clausura,Jornada 6 07 - 09 Feb,U. Catolica,3,2,Palestino
2014_2015,clausura,Jornada 6 07 - 09 Feb,Huachipato,2,2,U. de Chile
2014_2015,clausura,Jornada 6 07 - 09 Feb,Colo Colo,4,1,Barnechea
2014_2015,clausura,Jornada 6 07 - 09 Feb,A. Italiano,2,1,Wanderers
2014_2015,clausura,Jornada 6 07 - 09 Feb,SM Arica,1,1,Cobresal
2014_2015,clausura,Jornada 6 07 - 09 Feb,U. de Conce,1,2,U. Espanola
2014_2015,clausura,Jornada 6 07 - 09 Feb,D. Iquique,1,2,Antofagasta
2014_2015,clausura,Jornada 6 07 - 09 Feb,U. La Calera,0,0,Cobreloa
2014_2015,clausura,Jornada 6 07 - 09 Feb,O Higgins,1,0,Nublense
2014_2015,clausura,Jornada 7 13 - 15 Feb,Wanderers,0,1,Huachipato
2014_2015,clausura,Jornada 7 13 - 15 Feb,Barnechea,1,0,D. Iquique
2014_2015,clausura,Jornada 7 13 - 15 Feb,U. de Chile,1,2,U. Espanola
2014_2015,clausura,Jornada 7 13 - 15 Feb,Antofagasta,1,2,Colo Colo
2014_2015,clausura,Jornada 7 13 - 15 Feb,U. La Calera,2,0,U. de Conce
2014_2015,clausura,Jornada 7 13 - 15 Feb,Cobreloa,1,3,Cobresal
2014_2015,clausura,Jornada 7 13 - 15 Feb,Nublense,1,0,A. Italiano
2014_2015,clausura,Jornada 7 13 - 15 Feb,Palestino,0,4,SM Arica
2014_2015,clausura,Jornada 7 13 - 15 Feb,O Higgins,1,1,U. Catolica
2014_2015,clausura,Jornada 8 20 - 22 Feb,A. Italiano,1,0,Cobreloa
2014_2015,clausura,Jornada 8 20 - 22 Feb,D. Iquique,2,1,U. La Calera
2014_2015,clausura,Jornada 8 20 - 22 Feb,Barnechea,1,3,Nublense
2014_2015,clausura,Jornada 8 20 - 22 Feb,SM Arica,3,3,U. Catolica
2014_2015,clausura,Jornada 8 20 - 22 Feb,Huachipato,2,0,Antofagasta
2014_2015,clausura,Jornada 8 20 - 22 Feb,U. Espanola,1,2,O Higgins
2014_2015,clausura,Jornada 8 20 - 22 Feb,U. de Conce,1,2,U. de Chile
2014_2015,clausura,Jornada 8 20 - 22 Feb,Cobresal,1,0,Wanderers
2014_2015,clausura,Jornada 8 20 - 22 Feb,Colo Colo,1,1,Palestino
2014_2015,clausura,Jornada 9 27 Feb - 02 Mar,U. de Chile,2,3,A. Italiano
2014_2015,clausura,Jornada 9 27 Feb - 02 Mar,Wanderers,0,0,U. de Conce
2014_2015,clausura,Jornada 9 27 Feb - 02 Mar,O Higgins,3,1,Barnechea
2014_2015,clausura,Jornada 9 27 Feb - 02 Mar,U. Catolica,2,4,Cobresal
2014_2015,clausura,Jornada 9 27 Feb - 02 Mar,Palestino,2,2,D. Iquique
2014_2015,clausura,Jornada 9 27 Feb - 02 Mar,Cobreloa,1,0,SM Arica
2014_2015,clausura,Jornada 9 27 Feb - 02 Mar,Nublense,0,1,Colo Colo
2014_2015,clausura,Jornada 9 27 Feb - 02 Mar,Antofagasta,1,2,U. Espanola
2014_2015,clausura,Jornada 9 27 Feb - 02 Mar,U. La Calera,0,1,Huachipato
2014_2015,clausura,Jornada 10 06 - 08 Mar,Barnechea,0,1,Cobreloa
2014_2015,clausura,Jornada 10 06 - 08 Mar,Palestino,3,3,O Higgins
2014_2015,clausura,Jornada 10 06 - 08 Mar,Huachipato,3,5,U. Catolica
2014_2015,clausura,Jornada 10 06 - 08 Mar,U. Espanola,2,2,Wanderers
2014_2015,clausura,Jornada 10 06 - 08 Mar,D. Iquique,3,2,A. Italiano
2014_2015,clausura,Jornada 10 06 - 08 Mar,SM Arica,0,1,U. de Chile
2014_2015,clausura,Jornada 10 06 - 08 Mar,Cobresal,1,1,U. La Calera
2014_2015,clausura,Jornada 10 06 - 08 Mar,Nublense,0,1,Antofagasta
2014_2015,clausura,Jornada 10 06 - 08 Mar,Colo Colo,3,0,U. de Conce
2014_2015,clausura,Jornada 11 13 Mar - 01 Abr,Wanderers,0,3,Palestino
2014_2015,clausura,Jornada 11 13 Mar - 01 Abr,U. de Conce,2,2,Nublense
2014_2015,clausura,Jornada 11 13 Mar - 01 Abr,O Higgins,1,0,D. Iquique
2014_2015,clausura,Jornada 11 13 Mar - 01 Abr,U. de Chile,1,2,Colo Colo
2014_2015,clausura,Jornada 11 13 Mar - 01 Abr,Antofagasta,2,0,Cobresal
2014_2015,clausura,Jornada 11 13 Mar - 01 Abr,Cobreloa,1,1,U. Espanola
2014_2015,clausura,Jornada 11 13 Mar - 01 Abr,U. Catolica,5,0,Barnechea
2014_2015,clausura,Jornada 11 13 Mar - 01 Abr,A. Italiano,2,2,Huachipato
2014_2015,clausura,Jornada 11 13 Mar - 01 Abr,U. La Calera,1,4,SM Arica
2014_2015,clausura,Jornada 12 20 - 22 Mar,SM Arica,3,3,Wanderers
2014_2015,clausura,Jornada 12 20 - 22 Mar,D. Iquique,0,0,Cobreloa
2014_2015,clausura,Jornada 12 20 - 22 Mar,Palestino,1,3,U. de Chile
2014_2015,clausura,Jornada 12 20 - 22 Mar,Cobresal,2,1,U. de Conce
2014_2015,clausura,Jornada 12 20 - 22 Mar,A. Italiano,1,1,U. Catolica
2014_2015,clausura,Jornada 12 20 - 22 Mar,Barnechea,1,3,Antofagasta
2014_2015,clausura,Jornada 12 20 - 22 Mar,Huachipato,3,2,O Higgins
2014_2015,clausura,Jornada 12 20 - 22 Mar,U. Espanola,1,1,Nublense
2014_2015,clausura,Jornada 12 20 - 22 Mar,Colo Colo,1,4,U. La Calera
2014_2015,clausura,Jornada 13 03 - 05 Abr,U. Espanola,2,1,Barnechea
2014_2015,clausura,Jornada 13 03 - 05 Abr,U. Catolica,2,4,U. de Chile
2014_2015,clausura,Jornada 13 03 - 05 Abr,Cobreloa,6,0,Huachipato
2014_2015,clausura,Jornada 13 03 - 05 Abr,U. de Conce,3,2,SM Arica
2014_2015,clausura,Jornada 13 03 - 05 Abr,Colo Colo,1,2,Cobresal
2014_2015,clausura,Jornada 13 03 - 05 Abr,Nublense,2,0,D. Iquique
2014_2015,clausura,Jornada 13 03 - 05 Abr,O Higgins,1,1,Wanderers
2014_2015,clausura,Jornada 13 03 - 05 Abr,Antofagasta,1,2,Palestino
2014_2015,clausura,Jornada 13 03 - 05 Abr,U. La Calera,2,2,A. Italiano
2014_2015,clausura,Jornada 14 10 - 12 Abr,U. Catolica,4,2,U. La Calera
2014_2015,clausura,Jornada 14 10 - 12 Abr,Palestino,3,2,U. de Conce
2014_2015,clausura,Jornada 14 10 - 12 Abr,Wanderers,0,2,Antofagasta
2014_2015,clausura,Jornada 14 10 - 12 Abr,U. de Chile,4,0,Cobreloa
2014_2015,clausura,Jornada 14 10 - 12 Abr,Cobresal,1,0,Nublense
2014_2015,clausura,Jornada 14 10 - 12 Abr,SM Arica,0,0,O Higgins
2014_2015,clausura,Jornada 14 10 - 12 Abr,A. Italiano,0,1,Colo Colo
2014_2015,clausura,Jornada 14 10 - 12 Abr,D. Iquique,0,1,U. Espanola
2014_2015,clausura,Jornada 14 10 - 12 Abr,Huachipato,4,1,Barnechea
2014_2015,clausura,Jornada 15 17 - 19 Abr,O Higgins,2,0,Cobresal
2014_2015,clausura,Jornada 15 17 - 19 Abr,Colo Colo,0,3,U. Catolica
2014_2015,clausura,Jornada 15 17 - 19 Abr,Cobreloa,3,1,Antofagasta
2014_2015,clausura,Jornada 15 17 - 19 Abr,U. Espanola,0,1,Huachipato
2014_2015,clausura,Jornada 15 17 - 19 Abr,Nublense,1,1,Wanderers
2014_2015,clausura,Jornada 15 17 - 19 Abr,U. de Conce,2,2,A. Italiano
2014_2015,clausura,Jornada 15 17 - 19 Abr,D. Iquique,4,1,SM Arica
2014_2015,clausura,Jornada 15 17 - 19 Abr,Barnechea,1,4,U. de Chile
2014_2015,clausura,Jornada 15 17 - 19 Abr,U. La Calera,4,0,Palestino
2014_2015,apertura,Jornada 1 19 - 20 Jul,SM Arica,1,1,Colo Colo
2014_2015,apertura,Jornada 1 19 - 20 Jul,U. Catolica,1,0,Antofagasta
2014_2015,apertura,Jornada 1 19 - 20 Jul,Wanderers,3,0,Barnechea
2014_2015,apertura,Jornada 1 19 - 20 Jul,A. Italiano,0,1,U. Espanola
2014_2015,apertura,Jornada 1 19 - 20 Jul,Palestino,1,2,Cobreloa
2014_2015,apertura,Jornada 1 19 - 20 Jul,Huachipato,3,0,Nublense
2014_2015,apertura,Jornada 1 19 - 20 Jul,D. Iquique,1,1,U. de Conce
2014_2015,apertura,Jornada 1 19 - 20 Jul,U. La Calera,1,2,O Higgins
2014_2015,apertura,Jornada 1 19 - 20 Jul,U. de Chile,3,1,Cobresal
2014_2015,apertura,Jornada 2 25 - 27 Jul,Antofagasta,0,0,A. Italiano
2014_2015,apertura,Jornada 2 25 - 27 Jul,U. de Conce,0,1,Huachipato
2014_2015,apertura,Jornada 2 25 - 27 Jul,O Higgins,1,3,U. de Chile
2014_2015,apertura,Jornada 2 25 - 27 Jul,Barnechea,0,3,U. La Calera
2014_2015,apertura,Jornada 2 25 - 27 Jul,U. Espanola,1,0,U. Catolica
2014_2015,apertura,Jornada 2 25 - 27 Jul,Nublense,2,1,SM Arica
2014_2015,apertura,Jornada 2 25 - 27 Jul,Cobreloa,1,2,Wanderers
2014_2015,apertura,Jornada 2 25 - 27 Jul,Cobresal,0,1,Palestino
2014_2015,apertura,Jornada 2 25 - 27 Jul,Colo Colo,2,0,D. Iquique
2014_2015,apertura,Jornada 3 01 - 03 Ago,U. La Calera,3,1,Antofagasta
2014_2015,apertura,Jornada 3 01 - 03 Ago,Palestino,2,2,Nublense
2014_2015,apertura,Jornada 3 01 - 03 Ago,U. de Chile,3,2,Wanderers
2014_2015,apertura,Jornada 3 01 - 03 Ago,U. Catolica,5,1,Cobreloa
2014_2015,apertura,Jornada 3 01 - 03 Ago,O Higgins,2,2,U. de Conce
2014_2015,apertura,Jornada 3 01 - 03 Ago,SM Arica,2,1,U. Espanola
2014_2015,apertura,Jornada 3 01 - 03 Ago,D. Iquique,2,2,Cobresal
2014_2015,apertura,Jornada 3 01 - 03 Ago,Huachipato,1,3,Colo Colo
2014_2015,apertura,Jornada 3 01 - 03 Ago,A. Italiano,3,1,Barnechea
2014_2015,apertura,Jornada 4 08 - 10 Ago,U. Espanola,2,0,U. La Calera
